bid_discount,count_linktot_in,count_linktot_out,auction_type,participated,logmiles_fiwo,logcapital,backlog_lagged,firm_type_unlim_liab,auction_id,labor,region,year
,8,64,0,0,,2.285235,0,0,337331,9,"EMILIA ROMAGNA",2006
,10,62,0,0,,2.285235,0,0,337510,9,"EMILIA ROMAGNA",2006
,0,80,0,0,,2.285235,0,0,339827,9,"VENETO",2006
,2,70,0,0,,2.285235,0,0,343625,8,"VENETO",2006
,10,62,0,0,,2.285235,0,0,343813,9,"EMILIA ROMAGNA",2006
,9,71,0,0,,2.285235,0,0,343814,9,"EMILIA ROMAGNA",2006
,7,65,0,0,,2.285235,0,0,344098,9,"EMILIA ROMAGNA",2006
,3,77,0,0,,2.285235,0,0,344099,8,"EMILIA ROMAGNA",2006
,0,80,0,0,,2.285235,0,0,344636,8,"VENETO",2006
,6,74,0,0,,2.285235,0,0,344857,8,"EMILIA ROMAGNA",2006
,6,74,0,0,,2.285235,0,0,344858,8,"EMILIA ROMAGNA",2006
,7,73,0,0,,2.285235,0,0,345041,8,"EMILIA ROMAGNA",2006
,1,79,0,0,,2.285235,0,0,345072,9,"EMILIA ROMAGNA",2006
,0,80,0,0,,2.285235,0,0,345075,9,"EMILIA ROMAGNA",2006
,5,67,0,0,,2.285235,0,0,345809,9,"EMILIA ROMAGNA",2006
,1,79,0,0,,2.285235,0,0,345810,9,"EMILIA ROMAGNA",2005
,10,70,0,0,,2.285235,0,0,345812,8,"EMILIA ROMAGNA",2006
,2,78,0,0,,2.285235,0,0,345813,8,"EMILIA ROMAGNA",2006
,6,66,0,0,,2.285235,0,0,345824,8,"EMILIA ROMAGNA",2006
,5,75,0,0,,2.285235,0,0,346471,8,"EMILIA ROMAGNA",2006
,6,66,0,0,,2.285235,0,0,347458,8,"EMILIA ROMAGNA",2006
,3,77,0,0,,2.285235,0,0,347744,8,"EMILIA ROMAGNA",2006
,3,77,0,0,,2.285235,0,0,348011,8,"VENETO",2006
,19,62,0,0,,2.285235,0,0,348069,9,"EMILIA ROMAGNA",2006
,9,71,0,0,,2.285235,0,0,348117,8,"EMILIA ROMAGNA",2006
,3,77,0,0,,2.285235,0,0,348417,8,"VENETO",2006
,7,73,0,0,,2.285235,0,0,348940,8,"EMILIA ROMAGNA",2006
,6,74,0,0,,2.285235,0,0,348941,8,"EMILIA ROMAGNA",2006
,4,68,0,0,,2.285235,0,0,349071,8,"VENETO",2006
,2,78,0,0,,2.285235,0,0,349244,8,"VENETO",2006
,3,69,0,0,,2.285235,0,0,349875,8,"VENETO",2006
,2,70,0,0,,2.285235,0,0,350471,8,"EMILIA ROMAGNA",2006
,1,79,0,0,,2.285235,0,0,350474,8,"EMILIA ROMAGNA",2006
,1,79,0,0,,2.285235,0,0,350476,8,"EMILIA ROMAGNA",2006
,0,80,0,0,,2.285235,0,0,350975,8,"EMILIA ROMAGNA",2006
16.644,6,74,0,1,4.6246,2.285235,0,0,350976,9,"EMILIA ROMAGNA",2006
,1,79,0,0,,2.285235,0,0,351319,8,"EMILIA ROMAGNA",2006
,3,77,0,0,,2.285235,0,0,351796,8,"EMILIA ROMAGNA",2006
6.182,17,33,0,1,2.205634,2.285235,0,0,352665,9,"EMILIA ROMAGNA",2006
13.35,12,68,0,1,3.749128,2.285235,0,0,353258,8,"EMILIA ROMAGNA",2006
,3,69,0,0,,2.285235,0,0,353303,8,"VENETO",2006
,3,69,0,0,,2.285235,0,0,358606,8,"VENETO",2006
,3,77,0,0,,2.285235,0,0,360832,8,"EMILIA ROMAGNA",2006
,12,68,0,0,,2.285235,0,0,360846,9,"EMILIA ROMAGNA",2006
,0,80,0,0,,2.285235,0,0,365205,8,"VENETO",2006
,7,65,0,0,,2.285235,0,0,369351,8,"EMILIA ROMAGNA",2007
,13,68,0,0,,2.285235,0,0,371357,8,"EMILIA ROMAGNA",2007
,2,78,0,0,,2.285235,0,0,372029,8,"EMILIA ROMAGNA",2007
,16,64,0,0,,2.285235,0,0,372223,8,"EMILIA ROMAGNA",2007
,15,57,0,0,,2.285235,0,0,372948,8,"EMILIA ROMAGNA",2007
14.34,3,77,0,1,4.848861,2.285235,0,0,374252,8,"EMILIA ROMAGNA",2007
,10,70,0,0,,2.285235,0,0,374632,8,"EMILIA ROMAGNA",2007
,22,58,0,0,,2.285235,0,0,382731,8,"EMILIA ROMAGNA",2007
,0,80,1,0,,,0,,476750,,"VENETO",2009
,0,39,1,0,,,0,,479144,,"VENETO",2009
,2,48,0,0,,1.280934,0,0,316565,6,"EMILIA ROMAGNA",2005
22.91,3,7,0,1,5.963865,1.280934,0,0,316567,6,"EMILIA ROMAGNA",2005
,2,48,0,0,,1.280934,0,0,326481,6,"EMILIA ROMAGNA",2005
,1,49,1,0,,1.707716,0,0,413531,45,"PIEMONTE",2008
37.622,3,6,1,1,6.316661,1.707716,0,0,414292,45,"PIEMONTE",2008
18.935,10,11,0,1,6.282781,1.707716,0,0,415630,45,"PIEMONTE",2008
,1,49,1,0,6.335232,1.707716,0,0,417632,45,"PIEMONTE",2008
18.935,9,41,0,1,6.26348,1.707716,0,0,418369,45,"PIEMONTE",2008
18.321,3,57,0,1,6.417999,2.302585,0,0,428060,0,"PIEMONTE",2008
,0,58,1,0,,2.302585,0,0,435702,0,"PIEMONTE",2008
,0,50,1,0,,2.302585,0,0,449119,0,"PIEMONTE",2008
,0,39,1,0,,2.302585,0,0,451138,0,"PIEMONTE",2008
,0,50,1,0,,2.302585,0,0,451483,0,"PIEMONTE",2008
16.53,2,14,0,1,4.590858,1.638608,0,0,315063,43,"VENETO",2005
16.93,6,7,0,1,4.692741,1.638608,0,0,317363,43,"VENETO",2005
,1,15,0,0,,1.638608,0,0,317840,43,"VENETO",2005
11.75,2,14,0,1,4.590858,1.638608,0,0,318451,43,"VENETO",2005
,0,15,0,0,,1.638608,0,0,322138,43,"EMILIA ROMAGNA",2006
12.507,6,0,0,1,4.579832,1.638608,0,0,322199,43,"VENETO",2006
4.64,2,14,0,1,4.590858,1.638608,0,0,322644,43,"VENETO",2006
,1,14,0,0,,1.638608,0,0,322887,43,"LOMBARDIA",2006
,3,10,0,0,,1.638608,0,0,323462,43,"EMILIA ROMAGNA",2006
5.377,3,12,0,1,4.491957,1.638608,0,0,323696,43,"VENETO",2006
,1,14,0,0,,1.638608,0,0,324414,43,"EMILIA ROMAGNA",2006
,1,15,0,0,,1.638608,0,0,326283,43,"VENETO",2006
,1,14,0,0,,1.638608,0,0,326440,43,"EMILIA ROMAGNA",2006
8.14,3,13,0,1,4.590858,1.638608,0,0,326555,43,"VENETO",2006
12.42,3,13,0,1,4.590858,1.638608,0,0,327432,43,"VENETO",2006
13.71,2,7,0,1,4.590858,1.638608,0,0,329260,43,"VENETO",2006
,2,14,0,0,,1.638608,0,0,329649,43,"VENETO",2006
,0,16,0,0,,1.638608,0,0,329852,43,"VENETO",2006
,2,13,0,0,,1.638608,0,0,330355,43,"EMILIA ROMAGNA",2006
14.6,3,13,0,1,4.590858,1.638608,0,0,331045,43,"VENETO",2006
12.45,3,13,0,1,4.590858,1.638608,0,0,331046,43,"VENETO",2006
9.04,3,13,0,1,4.590858,1.638608,0,0,331048,43,"VENETO",2006
7.55,2,14,0,1,4.590858,1.638608,0,0,331049,43,"VENETO",2006
5.36,2,7,0,1,4.590858,1.638608,0,0,331740,43,"VENETO",2006
8.98,2,14,0,1,4.590858,1.638608,0,0,332607,43,"VENETO",2006
21.583,2,13,0,1,5.507731,1.638608,0,0,332617,43,"EMILIA ROMAGNA",2006
,0,15,0,0,,1.638608,0,0,333507,43,"LOMBARDIA",2006
8.11,3,13,0,1,4.590858,1.638608,0,0,333511,43,"VENETO",2006
,0,16,0,0,,1.638608,0,0,333814,43,"VENETO",2006
,1,14,0,0,,1.638608,0,0,334855,43,"EMILIA ROMAGNA",2006
,1,15,0,0,,1.638608,0,0,335271,43,"VENETO",2006
,1,15,0,0,,1.638608,0,0,335452,43,"VENETO",2006
14.483,5,3,0,1,4.569025,1.638608,0,0,336523,43,"VENETO",2006
14.952,5,3,0,1,4.569025,1.638608,0,0,336701,43,"VENETO",2006
14.829,5,3,0,1,4.569025,1.638608,0,0,336702,43,"VENETO",2006
7.1,2,14,0,1,4.569025,1.638608,0,0,336751,43,"VENETO",2006
15.755,5,3,0,1,4.569025,1.638608,0,0,336919,43,"VENETO",2006
14.465,5,3,0,1,4.569025,1.638608,0,0,336920,43,"VENETO",2006
,2,11,0,0,,1.638608,0,0,337044,43,"EMILIA ROMAGNA",2006
14.276,5,3,0,1,4.569025,1.638608,0,0,337129,43,"VENETO",2006
12.159,7,2,0,1,4.71949,1.638608,0,0,338413,43,"VENETO",2006
18.2,2,6,0,1,4.88849,1.638608,0,0,339769,43,"LOMBARDIA",2006
,0,16,0,0,,1.638608,0,0,339827,43,"VENETO",2006
12.97,4,9,0,1,5.397171,1.638608,0,0,340222,43,"EMILIA ROMAGNA",2006
,2,13,0,0,,1.638608,0,0,340734,43,"EMILIA ROMAGNA",2006
8,4,9,0,1,4.590858,1.638608,0,0,341186,43,"VENETO",2006
13.032,1,15,0,1,4.590858,2.717869,0,0,343625,38,"VENETO",2006
21.672,2,13,0,1,4.990787,2.717869,0,0,343770,38,"LOMBARDIA",2006
,0,16,0,0,,2.717869,0,0,344636,38,"VENETO",2006
,1,15,0,0,,2.717869,0,0,348011,38,"VENETO",2006
,2,13,0,0,,2.717869,0,0,348231,38,"EMILIA ROMAGNA",2006
,1,15,0,0,,2.717869,0,0,348417,38,"VENETO",2006
,2,13,0,0,,2.717869,0,0,349036,38,"EMILIA ROMAGNA",2006
,1,15,0,0,,2.717869,0,0,349071,38,"VENETO",2006
,0,16,0,0,,2.717869,0,0,349244,38,"VENETO",2006
10.45,1,15,0,1,4.590858,2.717869,0,0,349875,38,"VENETO",2006
,2,13,0,0,,2.717869,0,0,352211,38,"EMILIA ROMAGNA",2006
,1,14,0,0,,2.717869,0,0,352952,38,"EMILIA ROMAGNA",2006
9.062,1,15,0,1,4.71949,2.717869,0,0,353303,38,"VENETO",2006
4.178,1,12,0,1,4.491957,2.717869,0,0,355609,38,"VENETO",2006
,1,14,0,0,,2.717869,0,0,355623,38,"LOMBARDIA",2006
,1,14,0,0,,2.717869,0,0,357882,38,"EMILIA ROMAGNA",2006
9.1,3,13,0,1,4.491957,2.717869,0,0,358606,38,"VENETO",2006
,4,5,0,0,,2.717869,0,0,359139,38,"EMILIA ROMAGNA",2006
,2,13,0,0,,2.717869,0,0,359140,38,"EMILIA ROMAGNA",2006
16.72,2,7,0,1,4.698551,2.717869,0,0,359909,38,"VENETO",2006
13.167,3,12,0,1,4.936264,2.717869,0,0,360017,38,"LOMBARDIA",2006
5.357,1,2,0,1,4.579832,2.717869,0,0,360276,38,"VENETO",2006
,0,16,0,0,,2.717869,0,0,365205,38,"VENETO",2006
,1,15,0,0,,2.717869,0,0,365245,38,"LOMBARDIA",2007
6.63,3,13,0,1,4.88849,2.717869,0,0,365803,38,"LOMBARDIA",2007
15.02,2,14,0,1,4.88849,2.717869,0,0,366610,38,"LOMBARDIA",2007
,0,16,0,0,,2.717869,0,0,366612,38,"LOMBARDIA",2007
,0,16,0,0,,2.717869,0,0,366704,38,"LOMBARDIA",2007
,1,15,0,0,,2.717869,0,0,367293,38,"VENETO",2007
11.191,1,6,0,1,4.465816,2.717869,0,0,367360,38,"VENETO",2006
,0,16,0,0,,2.717869,0,0,367374,38,"LOMBARDIA",2007
15.23,2,14,0,1,4.88849,2.717869,0,0,367760,38,"LOMBARDIA",2007
,1,15,0,0,,2.717869,0,0,367862,38,"LOMBARDIA",2007
,0,16,0,0,,2.717869,0,0,368473,38,"LOMBARDIA",2007
23.9,2,14,0,1,4.88849,2.717869,0,0,368584,38,"LOMBARDIA",2007
,1,15,0,0,,2.717869,0,0,369395,38,"VENETO",2007
14.642,2,14,0,1,4.590858,2.717869,0,0,369743,38,"VENETO",2007
,4,12,0,0,,2.717869,0,0,369820,38,"VENETO",2007
,1,15,0,0,,2.717869,0,0,369896,38,"LOMBARDIA",2007
,1,15,0,0,,2.717869,0,0,370225,38,"VENETO",2007
,0,16,0,0,,2.717869,0,0,370566,38,"LOMBARDIA",2007
,0,16,0,0,,2.717869,0,0,371361,38,"LOMBARDIA",2007
,0,16,0,0,,2.717869,0,0,371541,38,"VENETO",2007
,0,16,0,0,,2.717869,0,0,371854,38,"VENETO",2007
5.818,3,4,0,1,4.788683,2.717869,0,0,372008,38,"VENETO",2007
,0,16,0,0,,2.717869,0,0,372253,38,"LOMBARDIA",2007
,0,16,0,0,,2.717869,0,0,372563,38,"LOMBARDIA",2007
,0,16,0,0,,2.717869,0,0,373140,38,"LOMBARDIA",2007
16.727,6,1,0,1,5.41224,2.717869,0,0,373155,38,"EMILIA ROMAGNA",2007
,0,16,0,0,,2.717869,0,0,373196,38,"VENETO",2007
,0,16,0,0,,2.717869,0,0,373252,38,"VENETO",2007
18.592,4,4,0,1,4.579832,2.717869,0,0,373489,38,"VENETO",2007
17.861,4,4,0,1,4.579832,2.717869,0,0,373496,38,"VENETO",2007
17.506,4,4,0,1,4.579832,2.717869,0,0,373498,38,"VENETO",2007
17.471,5,4,0,1,4.579832,2.717869,0,0,373541,38,"VENETO",2007
,0,16,0,0,,2.717869,0,0,374656,38,"VENETO",2007
19.021,4,4,0,1,4.579832,2.717869,0,0,374823,38,"VENETO",2007
,1,15,0,0,,2.717869,0,0,374997,38,"VENETO",2007
8.75,1,5,0,1,5.592635,2.717869,0,0,415630,41,"PIEMONTE",2008
,0,13,0,0,,2.717869,0,0,418369,41,"PIEMONTE",2008
,0,16,1,0,,2.717869,0,0,476750,41,"VENETO",2009
,0,13,1,0,,,0,,479144,,"VENETO",2009
,0,44,0,0,4.304322,.2623642,0,0,313430,9,"LIGURIA",2005
14.519,5,39,0,1,3.722967,.2623642,0,0,314440,9,"LIGURIA",2005
14.77,17,27,0,1,2.304783,.2623642,0,0,316467,9,"LIGURIA",2005
,7,29,0,0,,.2623642,0,0,319664,9,"LIGURIA",2005
,3,41,0,0,4.197638,.2623642,0,0,320014,9,"LIGURIA",2005
,3,41,0,0,4.197638,.2623642,0,0,320015,9,"LIGURIA",2005
,14,26,0,0,,.2623642,0,0,326093,9,"LIGURIA",2006
,15,22,0,0,,.2623642,0,0,326577,9,"LIGURIA",2006
,14,23,0,0,,.2623642,0,0,326783,9,"LIGURIA",2006
,0,44,0,0,4.718686,.2623642,0,0,329070,9,"LIGURIA",2006
,1,43,0,0,4.523374,.2623642,0,0,329071,9,"LIGURIA",2006
,0,44,0,0,4.501531,.2623642,0,0,329072,9,"LIGURIA",2006
,1,43,0,0,,.2623642,0,0,329073,9,"LIGURIA",2006
,3,33,0,0,4.304322,.2623642,0,0,329627,9,"LIGURIA",2006
,14,22,0,0,,.2623642,0,0,329709,9,"LIGURIA",2006
,7,37,0,0,3.669289,.2623642,0,0,329994,9,"LIGURIA",2006
,3,41,0,0,3.977942,.2623642,0,0,330134,9,"LIGURIA",2006
,2,42,0,0,3.486886,.2623642,0,0,330135,9,"LIGURIA",2006
13.188,11,34,0,1,2.304783,.2623642,0,0,330988,9,"LIGURIA",2006
,0,44,0,0,4.327425,.2623642,0,0,332223,9,"LIGURIA",2006
,24,18,0,0,,.2623642,0,0,332746,9,"LIGURIA",2006
,10,26,0,0,,.2623642,0,0,333166,9,"LIGURIA",2006
,10,26,0,0,,.2623642,0,0,333167,9,"LIGURIA",2006
,1,43,0,0,4.507194,.2623642,0,0,334351,9,"LIGURIA",2006
8.03,1,43,0,1,4.706661,.2623642,0,0,334352,9,"LIGURIA",2006
,1,43,0,0,4.547637,.2623642,0,0,334354,9,"LIGURIA",2006
,2,34,0,0,4.501531,.2623642,0,0,335673,9,"LIGURIA",2006
,2,34,0,0,4.565067,.2623642,0,0,335674,9,"LIGURIA",2006
,3,41,0,0,4.476814,.2623642,0,0,335675,9,"LIGURIA",2006
,8,36,0,0,,.2623642,0,0,335680,9,"LIGURIA",2006
,9,35,0,0,2.923215,.2623642,0,0,335681,9,"LIGURIA",2006
9,2,34,0,1,4.357516,.2623642,0,0,338824,9,"LIGURIA",2006
,17,21,0,0,,.2623642,0,0,339995,9,"LIGURIA",2006
,1,43,0,0,3.977942,.2623642,0,0,341168,9,"LIGURIA",2006
9.959,4,15,0,1,3.501435,.2623642,0,0,344448,9,"LIGURIA",2006
15.904,5,39,0,1,2.933963,.2623642,0,0,344449,9,"LIGURIA",2006
,1,43,0,0,3.669289,.2623642,0,0,356224,9,"LIGURIA",2006
,0,36,0,0,4.669187,.2623642,0,0,356293,9,"LIGURIA",2006
11.498,4,40,0,1,0,.2623642,0,0,359846,9,"LIGURIA",2006
23.168,18,20,0,1,2.304783,.2623642,0,0,362363,9,"LIGURIA",2006
9.88,6,31,0,1,3.722967,.2623642,0,0,365475,9,"LIGURIA",2007
15.16,12,32,0,1,3.368054,.2623642,0,0,368033,9,"LIGURIA",2006
,0,44,0,0,3.928841,.2623642,0,0,374271,9,"LIGURIA",2007
,0,44,0,0,4.304322,.2623642,0,0,374273,9,"LIGURIA",2007
,1,43,0,0,,.2623642,0,0,374274,9,"LIGURIA",2007
,2,42,0,0,,.2623642,0,0,374277,9,"LIGURIA",2007
,4,40,0,0,,.2623642,0,0,374279,9,"LIGURIA",2007
,10,34,1,0,,.2623642,0,0,393181,9,"LIGURIA",2007
,8,29,1,0,,,0,,429289,,"LIGURIA",2007
13.97,0,31,0,1,5.62683,2.476538,0,0,320994,9,"PIEMONTE",2006
,1,14,0,0,4.862792,2.476538,0,0,322199,9,"VENETO",2006
,0,31,0,0,,2.476538,0,0,322644,9,"VENETO",2006
,0,31,0,0,5.579741,2.476538,0,0,325264,9,"PIEMONTE",2006
,1,30,0,0,4.860254,2.476538,0,0,326283,9,"VENETO",2006
,0,31,0,0,,2.476538,0,0,326555,9,"VENETO",2006
9.8,1,16,0,1,4.847536,2.476538,0,0,327431,9,"VENETO",2006
,0,31,0,0,,2.476538,0,0,327432,9,"VENETO",2006
,0,31,0,0,5.512824,2.476538,0,0,327626,9,"PIEMONTE",2006
,0,31,0,0,5.438931,2.476538,0,0,329386,9,"PIEMONTE",2006
,0,31,0,0,4.860254,2.476538,0,0,329649,9,"VENETO",2006
,0,31,0,0,4.923755,2.476538,0,0,329852,9,"VENETO",2006
,0,31,0,0,,2.476538,0,0,331045,9,"VENETO",2006
,0,31,0,0,,2.476538,0,0,331046,9,"VENETO",2006
,0,31,0,0,,2.476538,0,0,331048,9,"VENETO",2006
,0,31,0,0,,2.476538,0,0,331049,9,"VENETO",2006
,0,31,0,0,5.671649,2.476538,0,0,331760,9,"PIEMONTE",2006
,0,31,0,0,,2.476538,0,0,332607,9,"VENETO",2006
,0,31,0,0,5.652142,2.476538,0,0,333273,9,"PIEMONTE",2006
,0,31,0,0,5.686718,2.476538,0,0,333495,9,"PIEMONTE",2006
,0,31,0,0,5.686718,2.476538,0,0,333496,9,"PIEMONTE",2006
,0,31,0,0,,2.476538,0,0,333511,9,"VENETO",2006
,0,31,0,0,,2.476538,0,0,333814,9,"VENETO",2006
,0,31,0,0,5.661988,2.476538,0,0,334334,9,"PIEMONTE",2006
,0,31,0,0,5.054097,2.476538,0,0,335271,9,"VENETO",2006
,0,31,0,0,,2.476538,0,0,335452,9,"VENETO",2006
,0,31,0,0,5.674375,2.476538,0,0,336221,9,"PIEMONTE",2006
,0,31,0,0,4.855299,2.476538,0,0,336751,9,"VENETO",2006
,0,20,0,0,5.512824,2.476538,0,0,338795,9,"PIEMONTE",2006
,0,31,0,0,,2.476538,0,0,339827,9,"VENETO",2006
,0,31,0,0,5.490169,2.476538,0,0,340332,9,"PIEMONTE",2006
,0,31,0,0,5.63248,2.476538,0,0,341340,9,"PIEMONTE",2006
,0,31,0,0,5.63248,2.476538,0,0,341341,9,"PIEMONTE",2006
,0,31,0,0,5.63248,2.476538,0,0,341342,9,"PIEMONTE",2006
,0,31,0,0,5.63605,2.476538,0,0,341344,9,"PIEMONTE",2006
,0,31,0,0,5.63605,2.476538,0,0,341345,9,"PIEMONTE",2006
,0,31,0,0,5.63605,2.476538,0,0,341346,9,"PIEMONTE",2006
,0,31,0,0,5.63605,2.476538,0,0,341347,9,"PIEMONTE",2006
,1,30,0,0,,2.476538,0,0,343625,10,"VENETO",2006
,0,31,0,0,5.512824,2.476538,0,0,344131,10,"PIEMONTE",2006
,0,31,0,0,5.195376,2.476538,0,0,344636,10,"VENETO",2006
,0,31,0,0,,2.476538,0,0,348011,10,"VENETO",2006
,0,31,0,0,,2.476538,0,0,348417,10,"VENETO",2006
,0,17,0,0,,2.476538,0,0,348808,10,"VENETO",2006
7.15,1,30,0,1,4.861508,2.476538,0,0,348907,10,"EMILIA ROMAGNA",2006
,0,31,0,0,,2.476538,0,0,349071,10,"VENETO",2006
,0,31,0,0,,2.476538,0,0,349244,10,"VENETO",2006
,0,31,0,0,,2.476538,0,0,349875,10,"VENETO",2006
,0,20,0,0,5.494411,2.476538,0,0,350351,10,"PIEMONTE",2006
,0,31,0,0,5.613719,2.476538,0,0,351323,10,"PIEMONTE",2006
,0,31,0,0,4.743139,2.476538,0,0,353303,10,"VENETO",2006
,0,31,0,0,5.717347,2.476538,0,0,355370,10,"PIEMONTE",2006
,0,31,0,0,5.717347,2.476538,0,0,355372,10,"PIEMONTE",2006
,0,14,0,0,5.613719,2.476538,0,0,356055,10,"PIEMONTE",2006
,0,31,0,0,4.860254,2.476538,0,0,358606,10,"VENETO",2006
,0,31,0,0,5.717347,2.476538,0,0,359670,10,"PIEMONTE",2006
,0,14,0,0,4.862792,2.476538,0,0,360276,10,"VENETO",2006
,0,31,0,0,5.195376,2.476538,0,0,365205,10,"VENETO",2006
,0,31,1,0,,,0,,476750,,"VENETO",2009
,0,52,0,0,4.532621,1.609438,0,0,321538,2,"EMILIA ROMAGNA",2006
,3,49,0,0,,1.609438,0,0,322644,2,"VENETO",2006
,5,15,0,0,,1.609438,0,0,323462,2,"EMILIA ROMAGNA",2006
,10,42,0,0,,1.609438,0,0,326283,2,"VENETO",2006
,5,43,0,0,,1.609438,0,0,326555,2,"VENETO",2006
,8,40,0,0,,1.609438,0,0,327432,2,"VENETO",2006
,4,48,0,0,4.258898,1.609438,0,0,329604,2,"EMILIA ROMAGNA",2006
,10,38,0,0,,1.609438,0,0,329649,2,"VENETO",2006
,0,52,0,0,4.14134,1.609438,0,0,329852,2,"VENETO",2006
,0,52,0,0,4.087739,1.609438,0,0,330573,2,"EMILIA ROMAGNA",2006
,0,48,0,0,,1.609438,0,0,330832,2,"EMILIA ROMAGNA",2006
,0,52,0,0,,1.609438,0,0,330833,2,"EMILIA ROMAGNA",2006
,0,52,0,0,,1.609438,0,0,330834,2,"EMILIA ROMAGNA",2006
,0,52,0,0,,1.609438,0,0,330835,2,"EMILIA ROMAGNA",2006
,2,50,0,0,,1.609438,0,0,330836,2,"EMILIA ROMAGNA",2006
,2,47,0,0,,1.609438,0,0,330837,2,"EMILIA ROMAGNA",2006
,0,48,0,0,4.810899,1.609438,0,0,330838,2,"EMILIA ROMAGNA",2006
,1,48,0,0,,1.609438,0,0,330839,2,"EMILIA ROMAGNA",2006
,0,48,0,0,4.872851,1.609438,0,0,330840,2,"EMILIA ROMAGNA",2006
,0,52,0,0,4.532621,1.609438,0,0,330841,2,"EMILIA ROMAGNA",2006
,0,52,0,0,4.34878,1.609438,0,0,330842,2,"EMILIA ROMAGNA",2006
,0,52,0,0,,1.609438,0,0,330843,2,"EMILIA ROMAGNA",2006
,8,41,0,0,,1.609438,0,0,331045,2,"VENETO",2006
,8,41,0,0,,1.609438,0,0,331046,2,"VENETO",2006
,7,45,0,0,,1.609438,0,0,331048,2,"VENETO",2006
,5,47,0,0,,1.609438,0,0,331049,2,"VENETO",2006
,4,48,0,0,,1.609438,0,0,332607,2,"VENETO",2006
,3,45,0,0,,1.609438,0,0,333511,2,"VENETO",2006
,4,48,0,0,,1.609438,0,0,333814,2,"VENETO",2006
,4,44,0,0,,1.609438,0,0,335271,2,"VENETO",2006
,5,47,0,0,,1.609438,0,0,335452,2,"VENETO",2006
,3,49,0,0,,1.609438,0,0,336751,2,"VENETO",2006
17.045,10,24,0,1,3.473487,1.609438,0,0,337262,2,"EMILIA ROMAGNA",2006
,0,52,0,0,,1.609438,0,0,339827,2,"VENETO",2006
,1,19,0,0,,1.609438,0,0,340222,2,"EMILIA ROMAGNA",2006
,5,43,0,0,,1.609438,0,0,343625,12,"VENETO",2006
,0,52,0,0,4.662542,1.609438,0,0,344636,12,"VENETO",2006
,0,48,0,0,3.646415,1.609438,0,0,345210,12,"EMILIA ROMAGNA",2006
,1,47,0,0,4.128955,1.609438,0,0,345778,12,"VENETO",2006
,2,50,0,0,3.38045,1.609438,0,0,346886,2,"VENETO",2006
,0,27,0,0,4.196615,1.609438,0,0,347944,2,"EMILIA ROMAGNA",2006
,4,48,0,0,,1.609438,0,0,348011,12,"VENETO",2006
,0,52,0,0,4.258898,1.609438,0,0,348233,12,"EMILIA ROMAGNA",2006
,5,47,0,0,,1.609438,0,0,348417,12,"VENETO",2006
13.69,13,0,0,1,3.291531,1.609438,0,0,348564,12,"EMILIA ROMAGNA",2006
,2,46,0,0,,1.609438,0,0,349071,12,"VENETO",2006
,6,46,0,0,,1.609438,0,0,349244,12,"VENETO",2006
,7,42,0,0,,1.609438,0,0,349875,12,"VENETO",2006
,11,37,0,0,,1.609438,0,0,350471,12,"EMILIA ROMAGNA",2006
,5,47,0,0,,1.609438,0,0,350474,12,"EMILIA ROMAGNA",2006
,6,46,0,0,,1.609438,0,0,350476,12,"EMILIA ROMAGNA",2006
,5,17,0,0,,1.609438,0,0,350628,12,"LOMBARDIA",2006
,5,47,0,0,,1.609438,0,0,350975,12,"EMILIA ROMAGNA",2006
,13,39,0,0,,1.609438,0,0,350976,2,"EMILIA ROMAGNA",2006
15.65,22,26,0,1,2.445906,1.609438,0,0,351600,12,"VENETO",2006
,0,52,0,0,,1.609438,0,0,351692,12,"EMILIA ROMAGNA",2006
16.789,12,40,0,1,3.291531,1.609438,0,0,351796,12,"EMILIA ROMAGNA",2006
19.191,14,2,0,1,3.291531,1.609438,0,0,352231,12,"EMILIA ROMAGNA",2006
,9,43,0,0,,1.609438,0,0,353129,12,"VENETO",2006
,8,40,0,0,,1.609438,0,0,353303,12,"VENETO",2006
,0,52,0,0,4.196615,1.609438,0,0,354322,12,"EMILIA ROMAGNA",2006
,6,42,0,0,4.065448,1.609438,0,0,356973,12,"VENETO",2006
,10,38,0,0,,1.609438,0,0,358606,12,"VENETO",2006
,0,16,0,0,,1.609438,0,0,359139,12,"EMILIA ROMAGNA",2006
13.69,10,13,0,1,3.559937,1.609438,0,0,363047,12,"LOMBARDIA",2006
,0,22,0,0,3.874985,1.609438,0,0,363804,12,"EMILIA ROMAGNA",2006
,0,52,0,0,4.662542,1.609438,0,0,365205,12,"VENETO",2006
,1,31,0,0,4.451564,1.609438,0,0,366686,12,"VENETO",2007
,2,50,0,0,,1.609438,0,0,367293,12,"VENETO",2007
,2,50,0,0,4.451564,1.609438,0,0,367355,12,"VENETO",2007
,9,23,0,0,4.564067,1.609438,0,0,367356,12,"VENETO",2007
,0,48,0,0,4.465552,1.609438,0,0,367688,12,"EMILIA ROMAGNA",2007
11.81,1,2,0,1,3.679006,1.609438,0,0,369244,12,"EMILIA ROMAGNA",2006
,4,48,0,0,,1.609438,0,0,369395,12,"VENETO",2007
,9,39,0,0,,1.609438,0,0,369743,12,"VENETO",2007
,11,38,0,0,,1.609438,0,0,369820,12,"VENETO",2007
,8,44,0,0,,1.609438,0,0,370225,12,"VENETO",2007
,0,52,0,0,4.186635,1.609438,0,0,371362,12,"EMILIA ROMAGNA",2007
